Date,T_ambient,T_trunk1,T_trunk4,T_exhaust2,T_tank1_bottom,T_tank1_top,T_zone1,T_zone2,T_pool1,V_trunk,Pyranometer,MD_zone1,MD_zone2,MD_exhaust1,Blower,P_tank1,P_pool1,T_zone3,T_zone4,MD_fresh,E_air_array,E_air_dhw,E_air_space,E_air_pool,E_night_flush,E_air_space2,E_night_flush2,E_pv_array,E_home,Vent,Pv_volts,Pv_volts2,Pv_volts3,Pv_volts4,Pv_amps,Pv_amps2,Pv_amps3,Pv_amps4,Pv_status,Pv_status2,Pv_status3,Pv_status4,Z_resets,Alerts,T_inverter,T_inverter2,T_inverter3,T_inverter4,E_inverter,E_inverter2,E_inverter3,E_inverter4,Th_fan,Th1_hvac,Th2_hvac,Th3_hvac,Th4_hvac,Th1_mode,Th2_mode,Th3_mode,Th4_mode,Th1_setpoint,Th2_setpoint,Th3_setpoint,Th4_setpoint,E_pv_life,E_dhw_life,E_space_life,E_night_life,E_pool_life
Wed Jun 29 01:53:55 2016,999.0,36.1,33.4,33.4,64.2,73.4,23.2,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,169.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,1,0,24.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.33,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 02:08:55 2016,999.0,35.7,33.1,33.1,64.2,73.3,23.4,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,9.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.33,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 02:23:55 2016,999.0,35.4,32.8,32.8,64.1,73.2,23.6,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.33,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 02:38:55 2016,999.0,35.1,32.5,32.5,64.1,73.2,23.8,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.33,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 02:53:55 2016,999.0,34.8,32.3,32.3,64.0,73.1,23.6,24.6,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 03:08:55 2016,999.0,34.5,32.1,32.1,63.9,73.1,23.1,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 03:23:55 2016,999.0,34.3,31.9,31.9,63.9,73.0,23.6,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 03:38:55 2016,999.0,34.0,31.7,31.7,63.8,72.9,23.8,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 03:53:55 2016,999.0,33.8,31.4,31.4,62.7,72.8,23.9,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 04:08:55 2016,999.0,33.5,31.3,31.3,62.3,72.8,23.9,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 04:23:55 2016,999.0,33.3,31.2,31.2,62.2,72.7,23.9,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 04:38:55 2016,999.0,33.1,31.0,31.0,62.1,72.6,23.9,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 04:53:55 2016,999.0,33.0,30.8,30.8,62.0,72.5,23.9,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 05:08:55 2016,999.0,32.8,30.6,30.6,61.9,72.5,23.9,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 05:23:55 2016,999.0,32.6,30.4,30.4,61.8,72.4,24.0,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 05:38:55 2016,999.0,32.4,30.3,30.3,61.8,72.3,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 05:53:55 2016,999.0,32.3,30.3,30.3,61.7,72.2,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 06:08:55 2016,999.0,32.1,30.2,30.2,61.7,72.2,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 06:23:55 2016,999.0,32.0,30.1,30.1,61.6,72.1,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 06:38:55 2016,999.0,31.9,30.1,30.1,61.5,72.1,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 06:53:55 2016,999.0,31.7,29.9,29.9,61.5,72.0,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.704,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 07:08:55 2016,999.0,31.6,29.8,29.8,61.4,71.9,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 07:23:44 2016,999.0,31.5,29.6,29.6,61.4,71.9,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 07:38:44 2016,999.0,31.4,29.4,29.4,61.3,71.8,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 07:53:44 2016,999.0,31.2,29.4,29.4,61.3,71.7,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 08:08:44 2016,999.0,31.1,29.3,29.3,61.2,71.7,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 08:23:44 2016,999.0,31.0,29.3,29.3,61.2,71.6,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 08:38:44 2016,999.0,30.9,29.1,29.1,61.2,71.5,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 08:53:44 2016,999.0,30.8,29.0,29.0,61.1,71.5,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 09:08:44 2016,999.0,30.7,29.0,29.0,61.0,71.4,24.2,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 09:23:44 2016,999.0,30.6,28.7,28.7,61.0,71.3,24.2,24.5,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 09:38:44 2016,999.0,30.6,28.7,28.7,60.9,71.3,24.2,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 09:53:44 2016,999.0,30.5,28.6,28.6,60.9,71.2,24.2,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 10:08:44 2016,999.0,30.4,28.4,28.4,60.8,71.1,24.2,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 10:23:44 2016,999.0,30.3,28.4,28.4,60.8,71.1,24.2,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 10:38:44 2016,999.0,30.2,28.4,28.4,60.8,71.0,24.2,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 10:53:44 2016,999.0,30.2,28.3,28.3,60.7,70.9,24.2,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 11:08:44 2016,999.0,30.1,28.2,28.2,60.7,70.9,24.2,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 11:23:44 2016,999.0,30.0,28.2,28.2,60.6,70.8,24.2,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,226.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,1,19.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 11:38:44 2016,999.0,30.0,28.2,28.2,60.6,70.7,24.2,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,351.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,19.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 11:53:44 2016,999.0,29.9,28.2,28.2,60.4,70.7,24.2,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,373.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,19.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.631,2261.614,0.000,0.000,0.000
Wed Jun 29 12:08:44 2016,999.0,29.7,27.9,27.9,59.3,70.6,24.2,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0,306.88,0.00,0.00,0.00,0.11,0.00,0.00,0.00,3,0,0,0,1,0,20.00,0.00,0.00,0.00,0.007,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.638,2261.614,0.000,0.000,0.000
Wed Jun 29 12:23:44 2016,999.0,29.5,27.5,27.5,59.1,70.4,24.2,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0474,0.0000,0,343.36,0.00,0.00,0.00,0.55,0.00,0.00,0.00,4,0,0,0,1,0,22.00,0.00,0.00,0.00,0.053,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.684,2261.614,0.000,0.000,0.000
Wed Jun 29 12:38:44 2016,999.0,29.3,27.4,27.4,59.0,70.4,24.2,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0787,0.0000,0,369.89,0.00,0.00,0.00,0.88,0.00,0.00,0.00,4,0,0,0,1,0,25.00,0.00,0.00,0.00,0.132,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.763,2261.614,0.000,0.000,0.000
Wed Jun 29 12:53:44 2016,999.0,29.2,27.4,27.4,58.4,70.3,24.2,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0419,0.0000,0,338.37,0.00,0.00,0.00,0.50,0.00,0.00,0.00,4,0,0,0,1,0,26.00,0.00,0.00,0.00,0.176,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.807,2261.614,0.000,0.000,0.000
Wed Jun 29 13:08:44 2016,999.0,29.2,27.4,27.4,55.5,70.2,24.2,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0000,0,341.52,0.00,0.00,0.00,0.37,0.00,0.00,0.00,4,0,0,0,1,0,26.00,0.00,0.00,0.00,0.206,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,23.89,24.44,0.00,0.00,7529.837,2261.614,0.000,0.000,0.000
Wed Jun 29 13:23:44 2016,999.0,29.1,27.4,27.4,54.5,70.1,24.5,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1082,0.0000,0,359.53,0.00,0.00,0.00,1.21,0.00,0.00,0.00,4,0,0,0,1,0,27.00,0.00,0.00,0.00,0.315,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,24.44,0.00,0.00,7529.946,2261.614,0.000,0.000,0.000
Wed Jun 29 13:38:44 2016,999.0,29.1,27.4,27.4,54.3,70.0,23.9,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0938,0.0000,0,366.64,0.00,0.00,0.00,1.06,0.00,0.00,0.00,4,0,0,0,1,0,28.00,0.00,0.00,0.00,0.411,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,24.44,0.00,0.00,7530.042,2261.614,0.000,0.000,0.000
